10000,26, 20, 21, 24, 23
30000,78, 68, 78, 58, 60
50000,166, 143, 148, 147, 151
70000,209, 232, 259, 204, 217
90000,290, 298, 243, 300, 247
110000,339, 391, 354, 383, 368
130000,435, 503, 495, 430, 476
150000,539, 528, 549, 540, 544
170000,603, 524, 607, 623, 597
190000,706, 733, 681, 687, 731
210000,788, 696, 874, 723, 837
230000,1143, 1072, 1195, 1181, 1127
250000,1023, 926, 988, 1081, 961
270000,1095, 1016, 1066, 949, 965
290000,1269, 1191, 1264, 1306, 1391
310000,1337, 1269, 1351, 1209, 1350
330000,1401, 1376, 1453, 1283, 1429
350000,1502, 1550, 1448, 1484, 1475
370000,1762, 1809, 1725, 1743, 1675
390000,1750, 1817, 1943, 1771, 1715
410000,1726, 1684, 1768, 1733, 1711
430000,1763, 1841, 1752, 1686, 1785
450000,2245, 2279, 2230, 2225, 2224
470000,1964, 2005, 1954, 2019, 2013
490000,2374, 2295, 2183, 2218, 2148
510000,2448, 2334, 2358, 2330, 2411
530000,2420, 2383, 2414, 2514, 2345
550000,2453, 2426, 2501, 2624, 2562
570000,2831, 4768, 4823, 2462, 2083
590000,2188, 2204, 2209, 2208, 2206
610000,2087, 2063, 2066, 2054, 2018
630000,2218, 2221, 2161, 2248, 2276
650000,2298, 2300, 2300, 2313, 2324
670000,2241, 2216, 2164, 2175, 2206
690000,2331, 2347, 2402, 2447, 2466
710000,2800, 2793, 2812, 2785, 2796
730000,2716, 2696, 2753, 2802, 2826
750000,2945, 2897, 2855, 2880, 2935
770000,3392, 3487, 3437, 4651, 4659
790000,4029, 4323, 4394, 4660, 4074
810000,4388, 4462, 5269, 5315, 4559
830000,4257, 4793, 4413, 4534, 3983
850000,4837, 4209, 4378, 4280, 4362
870000,5705, 5918, 5813, 6073, 5324
890000,4200, 4467, 4355, 4698, 4628
910000,4614, 4397, 4364, 4363, 4390
930000,5626, 5777, 5481, 5498, 5546
950000,4965, 5097, 5118, 5401, 5474
970000,6300, 5695, 5877, 5713, 5546
990000,5511, 5590, 6008, 6333, 5815
1010000,5098, 5299, 5624, 5564, 5410
1030000,6008, 6353, 6048, 5896, 5993
1050000,5707, 5619, 5739, 5811, 5552
1070000,5798, 5770, 5760, 5764, 5574
1090000,6334, 6322, 6101, 6200, 6213
1110000,5700, 5692, 5543, 5511, 5763
1130000,6352, 6329, 6410, 6290, 6300
1150000,6094, 6089, 6106, 6083, 6181
1170000,6918, 6969, 6893, 6899, 6904
1190000,6592, 6568, 6428, 6559, 6445
1210000,7111, 7179, 7024, 7117, 6888
1230000,6143, 6423, 9413, 6753, 7146
1250000,6791, 6781, 6994, 6748, 6704
1270000,6887, 6907, 6937, 7160, 7182
1290000,6975, 6987, 6909, 7093, 7221
1310000,7763, 7725, 8545, 7618, 8412
1330000,7754, 7650, 7895, 7935, 7589
1350000,8142, 8613, 8158, 8481, 8541
1370000,9190, 9175, 8901, 9725, 8842
1390000,8185, 8622, 9008, 8804, 8330
1410000,7785, 8769, 8504, 8774, 8252
1430000,8116, 8231, 7574, 7920, 9105
1450000,8537, 7247, 6901, 6482, 6869
1470000,7099, 6955, 6844, 6913, 6664
1490000,6993, 6772, 7030, 7232, 7199
1510000,8423, 8386, 8482, 8218, 8173
1530000,6913, 6505, 6616, 6450, 6672
1550000,7900, 7767, 7998, 7613, 7768
1570000,7186, 6926, 6875, 6879, 7036
1590000,6999, 7171, 6961, 7007, 6980
1610000,7008, 7192, 7108, 7412, 7210
1630000,7349, 7217, 7193, 7308, 7446
1650000,7238, 6938, 6960, 7151, 7098
1670000,7780, 7854, 7799, 8133, 8256
1690000,8656, 8250, 8162, 7710, 7780
1710000,8448, 9262, 9426, 9818, 8995
1730000,7837, 8051, 8181, 7986, 7586
1750000,8083, 8262, 8149, 8187, 7913
1770000,8127, 8148, 8423, 8383, 8519
1790000,8721, 8658, 8401, 8412, 8582
1810000,9049, 8729, 8993, 9236, 9029
1830000,9137, 8573, 8665, 9113, 9075
1850000,8960, 8990, 8972, 9070, 8966
1870000,8659, 8684, 8556, 8185, 9181
1890000,9215, 8742, 8589, 8908, 8751
1910000,10145, 10096, 10128, 10410, 10848
1930000,9867, 8423, 10166, 8727, 8260
1950000,8517, 8425, 8871, 8976, 8709
1970000,9650, 10004, 10031, 10414, 10495
1990000,10243, 10048, 9751, 9866, 10039
