1380000,550, 375, 349, 388, 421
1390000,418, 731, 657, 423, 546
1400000,777, 480, 741, 638, 651
1410000,581, 333, 597, 608, 814
1420000,1004, 633, 729, 778, 1028
1430000,1009, 633, 1098, 689, 697
1440000,581, 644, 690, 506, 724
1450000,955, 763, 475, 286, 514
1460000,851, 818, 558, 696, 853
1470000,487, 424, 370, 651, 785
1480000,852, 863, 751, 808, 803
1490000,974, 920, 735, 928, 709
1500000,705, 753, 809, 959, 578
1510000,1070, 651, 808, 943, 861
1520000,925, 1097, 777, 822, 834
1530000,778, 728, 871, 725, 503
1540000,965, 896, 699, 705, 728
1550000,739, 893, 742, 685, 914
1560000,1242, 815, 1005, 785, 955
1570000,501, 648, 733, 846, 827
1580000,907, 980, 983, 860, 1004
1590000,1078, 638, 702, 947, 698
1600000,1031, 725, 775, 854, 875
1610000,1061, 812, 840, 708, 865
1620000,1125, 817, 840, 1010, 1032
1630000,862, 916, 781, 670, 837
1640000,917, 567, 480, 700, 506
1650000,598, 439, 563, 463, 548
1660000,614, 473, 566, 472, 478
1670000,534, 508, 592, 445, 402
1680000,523, 489, 532, 656, 423
1690000,485, 358, 451, 525, 487
1700000,962, 869, 770, 858, 623
1710000,951, 765, 757, 861, 1079
1720000,1095, 920, 920, 751, 675
1730000,1079, 740, 804, 773, 954
1740000,544, 713, 1042, 1024, 836
1750000,900, 957, 899, 669, 833
1760000,1314, 1020, 1052, 667, 560
1770000,1070, 1078, 796, 1017, 993
1780000,855, 668, 563, 561, 527
1790000,482, 524, 452, 462, 508
1800000,567, 929, 952, 1063, 894
1810000,1303, 915, 936, 893, 874
1820000,1085, 843, 917, 823, 832
1830000,1219, 836, 899, 1128, 1002
1840000,903, 919, 1045, 1022, 963
1850000,1069, 773, 1018, 952, 685
1860000,563, 469, 533, 534, 536
1870000,707, 667, 777, 1025, 1069
1880000,1014, 1000, 948, 926, 526
1890000,868, 964, 733, 1036, 923
1900000,933, 1020, 834, 960, 753
1910000,949, 1187, 636, 827, 1050
1920000,1186, 1135, 810, 1059, 969
1930000,1129, 1073, 1002, 1174, 915
1940000,995, 1349, 755, 1008, 1018
1950000,1173, 742, 820, 1105, 971
1960000,1250, 1068, 830, 733, 1185
1970000,1318, 944, 850, 1139, 1053
1980000,957, 1103, 1187, 1053, 980
1990000,632, 943, 822, 825, 1098
2000000,1297, 817, 505, 486, 570
